ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0003018	vascular process in circulatory system	114/4017	277/18434	0.411552346570397	1.88861238652694	7.86577788512126	2.28464021644024e-13	6.04341191633865e-11	4.7532335091086e-11	CTNNBIP1/NPPB/HTR1D/EDN2/SLC2A1/DDAH1/GCLM/SLC6A17/CRP/ATP1A2/ATP1A4/ATP2B4/AGT/TACR2/KCNMA1/HTR7/ABCC2/ADRA2A/ADRB1/HBB/ADM/CALCA/ABCC8/PTPRJ/SMTNL1/SLC29A2/P2RY2/SLCO2B1/ARHGAP42/SLC2A13/SLC38A2/ADCY6/SLC4A8/NTS/TRPV4/NOS1/HTR2A/EDNRB/SLC7A8/SLC28A2/C2CD4A/C2CD4B/ABCC1/SCNN1B/CDH5/FOXC2/SLC7A5/P2RX1/ATP2A3/SLC2A4/ADORA2B/SLC6A4/ABCC3/SCPEP1/ACE/UTS2R/TJP3/INSR/KLF2/PLVAP/SLC5A5/TGFB1/CEACAM1/GPR4/SLC1A4/LRP2/CPS1/SLC4A3/NPPC/SLC2A10/EDN3/LOC102724560/CBS/SLC5A1/SLC6A20/SLC38A3/CASR/AGTR1/P2RY1/KCNMB2/ABCC5/KNG1/DRD5/CD38/SLIT2/ATP8A1/SLC4A4/ABCG2/FGB/FGA/FGG/SLC1A3/OCLN/SLC12A2/ADRB2/KCNMB1/DRD1/TNF/GCLC/HTR1B/EGFR/CD36/ABCB1/CAV1/LEP/TBXAS1/NOS3/DOCK5/ADRB3/FABP5/SLC1A1/TEK/ACE2/AMOT	114
GO:0009410	response to xenobiotic stimulus	165/4017	450/18434	0.366666666666667	1.68263214670982	7.73858085284428	2.37465872189965e-13	6.04341191633865e-11	4.7532335091086e-11	TP73/LCK/CYP2J2/GCLM/VAV3/GSTM4/GSTM1/GSTM2/GSTM3/HMGCS2/FMO5/RORC/S100A12/AIM2/APOA2/C1orf115/EPHX1/AKR1C1/ANKRD1/CYP26A1/CYP2C18/CYP2C19/CYP2C9/ABCC2/EMX2/CYP2E1/KCNQ1/KCNJ11/ABCC8/SMTNL1/SCGB1A1/GAL/CCND1/SLCO2B1/MIR326/MMP7/DRD2/SLCO1A2/PRICKLE1/ACACB/NOS1/PARP4/PDX1/HTR2A/SLITRK5/GABRG3/SLC28A2/RORA/CYP1A1/ABCC1/ABCC6/ACSM1/SCNN1B/SULT1A2/SULT1A4/SULT1A3/SLC6A2/CES2/CES3/HSD11B2/CDH3/DPEP1/ALDH3A1/NOS2/SLC6A4/WNK4/COL1A1/ABCC3/ACE/MAP2K6/GATA6/AMH/CYP4F12/CYP4F2/CERS1/ATP4A/CYP2A7/CYP2B6/TGFB1/SULT2A1/FGF21/ADAM17/KCNK3/ABCG5/ABCG8/LHCGR/CYP26B1/SULT1C3/SULT1C4/NFE2L2/CPS1/NPPC/UGT1A7/UGT1A1/UGT1A9/UGT1A6/UGT1A10/UGT1A8/PRNP/HNF4A/ADA/NFATC2/KCNE2/CBR1/CBR3/SOX10/SLC6A11/GRM2/NR1I2/BCHE/NCEH1/ABCC5/DVL3/ADIPOQ/SST/CD38/UCHL1/UGT2B17/UGT2B15/UGT2B7/UGT2B11/SULT1B1/NKX6-1/SNCA/SFRP2/VEGFC/SLC6A3/SRD5A1/CMBL/SLC1A3/MAP1B/LOX/DRD1/SLC34A1/TNF/TFAP2B/GSTA3/GSTA4/GCLC/MYO6/HTR1B/CYP2W1/EGFR/ABCB1/FZD1/CYP3A5/CYP3A7/CYP3A4/GATA4/NAT1/NAT2/NKX3-1/SFRP1/LYN/TRPA1/TNFRSF11B/SLC1A1/ACER2/FBP1/ASS1/AGPAT2/AMELX/OTC/CSAG3/CSAG2	165
GO:0006721	terpenoid metabolic process	55/4017	99/18434	0.555555555555556	2.54944264653003	8.15951083687886	2.39817933188042e-13	6.04341191633865e-11	4.7532335091086e-11	RPE65/ABCA4/HMGCS2/CRABP2/AKR1C1/AKR1C3/AKR1C4/RBP3/CYP26A1/RBP4/CYP2C18/CYP2C19/CYP2C9/PNLIP/CYP2E1/PNPLA2/DGAT2/RDH5/HSD17B6/SDR9C7/RDH16/RDH12/ALDH1A2/CYP1A1/BCO1/SCPEP1/RDH8/CYP26B1/CYP27C1/LRP2/UGT1A7/UGT1A1/UGT1A9/UGT1A8/RBP2/RBP1/ADH4/ADH6/ADH1B/ADH1C/ADH7/LRAT/CYP4V2/SRD5A1/CYP2W1/EGFR/CYP3A5/CYP3A7/CYP3A4/AKR1B1/AKR1B10/AKR1B15/DGAT1/ALDH1A1/AWAT2	55
GO:0046942	carboxylic acid transport	136/4017	354/18434	0.384180790960452	1.76300440641398	7.65140062655104	6.08024022853376e-13	1.47093171608689e-10	1.15690970916817e-10	RBP7/PLA2G2E/PLA2G2A/PLA2G2C/NR0B2/SLC2A1/SLC1A7/SLC6A17/SLC16A4/SV2A/CRABP2/ATP1A2/SLC26A9/AKR1C1/AKR1C4/SLC16A9/PLA2G12B/ABCC2/SFXN2/ACSL5/ABCC8/SLC6A5/SLC17A6/SLC43A1/SLC3A2/SLC22A11/FGF19/FOLR3/FOLR1/SLCO2B1/DRD2/SLC6A12/PIANP/SLCO1A2/SLC38A2/SLC6A15/SLC5A8/ACACB/PLA2G1B/SLC10A2/SLC7A7/SLC7A8/SLC27A2/SLC51B/NMB/PLA2G10/ABCC1/ABCC6/CES1/SLC7A5/SLC13A5/SLC16A11/SLC47A1/NOS2/SLC13A2/ABCC3/ACE/MAP2K6/SLC16A5/LLGL2/ATP8B1/TNFRSF11A/LRRC8E/SLC1A6/CYP4F2/SLC7A9/CEACAM1/SLC3A1/LHCGR/SLC1A4/FABP1/IL1A/SLC38A11/LRP2/AGXT/SSTR4/SLCO4A1/NTSR1/PLA2G3/SLC6A11/PPARG/SLC6A20/SLC26A6/SLC25A20/SLC38A3/GRM2/CASR/RBP2/RBP1/SLC7A14/ABCC5/SLC51A/SLC26A1/SLC10A4/SLC10A6/ABCG2/SNCA/FABP2/SLC7A11/SLC1A3/SLC12A2/SLC27A6/SLC23A1/SLC6A7/SLC36A3/SLC36A2/NMUR2/TNF/SLC26A8/TSPO2/SLC17A5/HTR1B/GJA1/GRM1/CD36/ABCB1/SLC26A3/LEP/LYN/FABP5/PMP2/FABP9/FABP4/FABP12/SLC10A5/OC90/SLC1A1/ANXA1/NTRK2/SLC35D2/LRRC8A/PTGES/ACE2/CLDN2/SLC6A14/SLC6A8	136
GO:0043583	ear development	99/4017	232/18434	0.426724137931034	1.95823568798125	7.75297274156418	6.36737689892873e-13	1.48114982633542e-10	1.1649464051117e-10	HES5/EPHB2/GRHL3/MYCL/ROR1/COL11A1/PRRX1/PROX1/WNT3A/MYO3A/PCDH15/CDH23/PAX2/HMX3/KCNQ1/USH1C/TSKU/NECTIN1/COL2A1/LGR5/GJB2/GJB6/ATP8A2/FREM2/SPRY2/SLITRK6/FOXG1/BMP4/SIX1/SIX4/TGFB3/GSC/JAG2/GABRA5/STRA6/MAF/DVL2/NTN1/TCAP/NOG/SOX9/USH1G/ATP8B1/HPN/TGFB1/KCNK3/SIX2/MYO3B/NEUROD1/FRZB/EPHA4/GBX2/TCF15/JAG1/MAFB/CECR2/TBX1/WNT5A/NECTIN3/PLS1/ZIC1/SOX2/OTOP1/NKX3-2/CHRNA9/PHOX2B/GRXCR1/ATOH1/FGF10/ADGRV1/MINAR2/NEUROG1/GRXCR2/GABRB2/TFAP2A/SLC44A4/PTK7/MYO6/TBX18/EYA4/TWIST1/GSDME/HOXA13/GLI3/DLX6/DLX5/SHH/FGF20/FGFR1/EYA1/CALB1/FZD6/OC90/TMC1/LHX3/TPRN/SHROOM2/POU3F4/ZIC3	99
GO:0015849	organic acid transport	136/4017	355/18434	0.383098591549296	1.75803819681845	7.61253920336568	7.76749351071001e-13	1.73991854639904e-10	1.36847185867051e-10	RBP7/PLA2G2E/PLA2G2A/PLA2G2C/NR0B2/SLC2A1/SLC1A7/SLC6A17/SLC16A4/SV2A/CRABP2/ATP1A2/SLC26A9/AKR1C1/AKR1C4/SLC16A9/PLA2G12B/ABCC2/SFXN2/ACSL5/ABCC8/SLC6A5/SLC17A6/SLC43A1/SLC3A2/SLC22A11/FGF19/FOLR3/FOLR1/SLCO2B1/DRD2/SLC6A12/PIANP/SLCO1A2/SLC38A2/SLC6A15/SLC5A8/ACACB/PLA2G1B/SLC10A2/SLC7A7/SLC7A8/SLC27A2/SLC51B/NMB/PLA2G10/ABCC1/ABCC6/CES1/SLC7A5/SLC13A5/SLC16A11/SLC47A1/NOS2/SLC13A2/ABCC3/ACE/MAP2K6/SLC16A5/LLGL2/ATP8B1/TNFRSF11A/LRRC8E/SLC1A6/CYP4F2/SLC7A9/CEACAM1/SLC3A1/LHCGR/SLC1A4/FABP1/IL1A/SLC38A11/LRP2/AGXT/SSTR4/SLCO4A1/NTSR1/PLA2G3/SLC6A11/PPARG/SLC6A20/SLC26A6/SLC25A20/SLC38A3/GRM2/CASR/RBP2/RBP1/SLC7A14/ABCC5/SLC51A/SLC26A1/SLC10A4/SLC10A6/ABCG2/SNCA/FABP2/SLC7A11/SLC1A3/SLC12A2/SLC27A6/SLC23A1/SLC6A7/SLC36A3/SLC36A2/NMUR2/TNF/SLC26A8/TSPO2/SLC17A5/HTR1B/GJA1/GRM1/CD36/ABCB1/SLC26A3/LEP/LYN/FABP5/PMP2/FABP9/FABP4/FABP12/SLC10A5/OC90/SLC1A1/ANXA1/NTRK2/SLC35D2/LRRC8A/PTGES/ACE2/CLDN2/SLC6A14/SLC6A8	136
GO:0048839	inner ear development	90/4017	205/18434	0.439024390243902	2.01468150603836	7.71146214619729	1.02087367395058e-12	2.20508713573326e-10	1.73433388442958e-10	HES5/EPHB2/GRHL3/MYCL/ROR1/COL11A1/PRRX1/PROX1/WNT3A/MYO3A/PCDH15/CDH23/PAX2/HMX3/KCNQ1/USH1C/TSKU/NECTIN1/COL2A1/LGR5/GJB2/GJB6/ATP8A2/FREM2/SPRY2/SLITRK6/FOXG1/BMP4/SIX1/SIX4/TGFB3/JAG2/GABRA5/MAF/DVL2/NTN1/TCAP/SOX9/USH1G/ATP8B1/HPN/TGFB1/KCNK3/MYO3B/NEUROD1/FRZB/EPHA4/GBX2/JAG1/MAFB/CECR2/TBX1/WNT5A/NECTIN3/PLS1/ZIC1/SOX2/OTOP1/CHRNA9/PHOX2B/GRXCR1/ATOH1/FGF10/ADGRV1/MINAR2/NEUROG1/GRXCR2/GABRB2/TFAP2A/SLC44A4/PTK7/MYO6/TBX18/EYA4/GSDME/HOXA13/GLI3/DLX6/DLX5/SHH/FGF20/FGFR1/EYA1/CALB1/FZD6/OC90/TMC1/LHX3/TPRN/POU3F4	90
GO:0071466	cellular response to xenobiotic stimulus	87/4017	196/18434	0.443877551020408	2.03695264513572	7.7038857224009	1.15583087006529e-12	2.41050520763961e-10	1.89589825837569e-10	CYP2J2/GSTM4/GSTM1/GSTM2/GSTM3/FMO5/RORC/S100A12/AIM2/EPHX1/AKR1C1/ANKRD1/CYP26A1/CYP2C18/CYP2C19/CYP2C9/ABCC2/CYP2E1/KCNQ1/SLCO2B1/SLCO1A2/NOS1/SLC28A2/RORA/CYP1A1/ABCC1/ACSM1/SULT1A2/SULT1A4/SULT1A3/CES2/CES3/DPEP1/ALDH3A1/NOS2/WNK4/ABCC3/CYP4F12/CYP4F2/CERS1/CYP2A7/CYP2B6/SULT2A1/FGF21/CYP26B1/SULT1C3/SULT1C4/NFE2L2/UGT1A7/UGT1A1/UGT1A9/UGT1A6/UGT1A10/UGT1A8/PRNP/HNF4A/ADA/KCNE2/CBR1/CBR3/SOX10/NR1I2/BCHE/NCEH1/ABCC5/ADIPOQ/UCHL1/UGT2B17/UGT2B15/UGT2B7/UGT2B11/SULT1B1/CMBL/GSTA3/GSTA4/HTR1B/CYP2W1/EGFR/ABCB1/CYP3A5/CYP3A7/CYP3A4/NAT1/NAT2/NKX3-1/ACER2/FBP1	87
GO:0048562	embryonic organ morphogenesis	119/4017	302/18434	0.394039735099338	1.80824706916136	7.47543092647663	2.36782969804556e-12	4.77354467125985e-10	3.75446400191856e-10	MFAP2/EPHB2/GRHL3/COL11A1/TBX15/VANGL2/PRRX1/PROX1/WNT3A/RYR2/MYO3A/CDH23/RBP4/PAX2/HMX3/KCNQ1/USH1C/ALX4/APLNR/FOLR1/DSCAML1/NECTIN1/MFAP5/COL2A1/RARG/HOXC11/GLI1/ALX1/CHST11/FOXN4/GJB6/ATP8A2/SPRY2/SLITRK6/FOXG1/BMP4/SIX1/SIX4/TGFB3/ASB2/GSC/STRA6/IRX5/NDRG4/FOXC2/DVL2/NTN1/LHX1/HNF1B/TCAP/HOXB5/HOXB3/HOXB6/HOXB8/HOXB9/NOG/SOX9/USH1G/HPN/SOX11/ID2/SIX2/VAX2/NOTO/MYO3B/DLX2/HOXD11/HOXD10/HOXD9/NEUROD1/FRZB/SATB2/FZD5/IHH/GBX2/MAFB/BMP7/TBX1/RARB/WNT5A/NECTIN3/FOXL2/PLS1/ZIC1/SHOX2/OTOP1/NKX3-2/CHRNA9/ATOH1/HAND2/FGF10/FBN2/NEUROG1/GRXCR2/NKX2-5/TFAP2A/SLC44A4/PTK7/MYO6/TBX18/GJA1/TWIST1/HOXA4/HOXA7/HOXA11/TBX20/GLI3/DLX6/DLX5/SMO/SHH/GATA4/FGFR1/EYA1/FZD6/FOXE1/TPRN/POU3F4/ZIC3	119
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	66/4017	136/18434	0.485294117647059	2.22701313535123	7.58103204969358	4.56792488392351e-12	8.91187409611915e-10	7.00932174887957e-10	NPPB/PGLYRP3/PGLYRP4/S100A9/S100A12/S100A7/XCL1/DMBT1/ADM/CALCA/F2/MMP7/KRT6A/NTS/PLA2G1B/ANG/RNASE7/LGALS3/NOD2/CCL8/CCL15/CCL25/LGALS4/KLK3/KLK5/POMC/REG3G/REG1B/REG1A/REG3A/CCL20/DEFB126/DEFB127/DEFB118/SEMG1/HRG/KNG1/HTN3/MUC7/PF4V1/CXCL1/PF4/PPBP/CXCL5/CXCL3/CXCL2/CXCL10/CCL28/TSLP/CXCL14/PGC/IL17A/IL17F/VIP/CCL26/CCL24/DEFB1/DEFA6/DEFA1B/DEFA5/DEFB103B/DEFB103A/SPAG11B/DEFB4A/DEFB130A/CCL21	66
GO:0120254	olefinic compound metabolic process	75/4017	164/18434	0.457317073170732	2.09862656878996	7.45957742826911	6.88240736566304e-12	1.30077499211032e-09	1.02307891070498e-09	WNT4/CYP4Z1/CYP2J2/RPE65/ABCA4/GSTM2/EPHX1/AKR1C1/AKR1C2/AKR1C3/AKR1C4/ALOX5/RBP4/CYP2C18/CYP2C19/CYP2C9/CYP17A1/PNLIP/CYP2E1/PNPLA2/ADM/DAGLA/FADS1/FADS2/DGAT2/RDH5/HSD17B6/SDR9C7/RDH16/EDNRB/RDH12/PLA2G4B/ALDH1A2/CYP11A1/CYP1A1/PLA2G10/SCNN1B/HSD11B2/BCO1/ALOX15/ALOX12/ALOX15B/ALOX12B/ALOXE3/STARD3/RDH8/CYP4F3/CYP4F12/CYP4F2/CYP4F11/CYP2A7/CYP2B6/CYP27C1/CBR1/MGLL/ADH4/ADH6/ADH1B/ADH1C/ADH7/LRAT/SRD5A1/ELOVL5/INHBA/CYP3A5/CYP3A7/CYP3A4/AKR1B1/AKR1B10/AKR1B15/TBXAS1/DGAT1/ALDH1A1/PTGDS/AWAT2	75
GO:0006813	potassium ion transport	100/4017	245/18434	0.408163265306122	1.87305990357308	7.26163059147852	1.1984418937101e-11	2.19641714338142e-09	1.72751480627622e-09	LRRC38/KCNA10/KCNA3/CASQ2/ATP1A2/ATP1A4/ATP1B1/SLC9C2/KCNH1/RGS7/FXYD4/KCNMA1/ADRA2A/TRPM5/KCNQ1/KCNJ11/ABCC8/SLC17A6/KCNA4/LRRC55/KCNK4/KCNK7/GAL/KCNE3/DRD2/FXYD2/KCNJ1/KCNA1/KCNC2/NOS1/ATP12A/HTR2A/ATP4B/AKAP6/SLC12A1/HCN4/CNGB1/KCNG4/KCNJ18/KCNH4/HCRT/WNK4/KCNH6/KCNJ16/GALR2/GRP/HCN2/TMEM38A/HPN/ATP4A/ATP1A3/KCNN4/KCNA7/KCNF1/KCNS3/KCNK3/SLC9A4/SLC9A2/BIN1/KCNJ3/KCNH7/STK39/PRNP/KCNK15/KCNG1/EDN3/KCNQ2/KCNE2/KCNJ15/KCNJ4/KCNH8/CACNA1D/ATP1B3/SLC9A9/KCNMB2/SLC9A3/SLC12A7/SLC1A3/SLC12A2/KCNMB1/DRD1/KCNK5/KCNK17/KCNK16/KCNQ5/AKAP7/CAV1/KCND2/NOS3/DPP6/KCNU1/OPRK1/KCNB2/KCNS2/KCNK9/SLC24A2/KCNT1/LRRC26/ATP1B4/FLNA	100
GO:0071805	potassium ion transmembrane transport	91/4017	216/18434	0.421296296296296	1.93332734028527	7.28319592149088	1.27289903181181e-11	2.2642627483523e-09	1.78087638537386e-09	LRRC38/KCNA10/KCNA3/CASQ2/ATP1A2/ATP1A4/ATP1B1/SLC9C2/KCNH1/RGS7/FXYD4/KCNMA1/TRPM5/KCNQ1/KCNJ11/ABCC8/SLC17A6/KCNA4/LRRC55/KCNK4/KCNK7/GAL/KCNE3/FXYD2/KCNJ1/KCNA1/KCNC2/ATP12A/ATP4B/AKAP6/SLC12A1/HCN4/KCNG4/KCNJ18/KCNH4/WNK4/KCNH6/KCNJ16/GALR2/GRP/HCN2/TMEM38A/HPN/ATP4A/ATP1A3/KCNN4/KCNA7/KCNF1/KCNS3/KCNK3/SLC9A4/SLC9A2/BIN1/KCNJ3/KCNH7/STK39/PRNP/KCNK15/KCNG1/EDN3/KCNQ2/KCNE2/KCNJ15/KCNJ4/KCNH8/CACNA1D/ATP1B3/SLC9A9/KCNMB2/SLC9A3/SLC12A7/SLC1A3/SLC12A2/KCNMB1/KCNK5/KCNK17/KCNK16/KCNQ5/AKAP7/CAV1/KCND2/DPP6/KCNU1/OPRK1/KCNB2/KCNS2/KCNK9/SLC24A2/KCNT1/LRRC26/FLNA	91
GO:0006959	humoral immune response	118/4017	308/18434	0.383116883116883	1.75812213676291	7.08231153684886	2.53070158204656e-11	4.37305233377645e-09	3.43947081181004e-09	NPPB/C8A/PGLYRP3/PGLYRP4/S100A9/S100A12/S100A7/XCL1/CFHR3/C4BPB/C4BPA/CD55/CR2/SUSD4/ZP4/ALOX5/DMBT1/ADM/CALCA/F2/MMP7/C1S/KRT6A/KRT1/LYZ/NTS/PLA2G1B/ANG/RNASE4/RNASE7/LGALS3/IGHA2/IGHG2/IGHA1/IGHG3/IGHD/IGHM/NOD2/SPNS2/CCL8/CCL15/CCR7/FOXJ1/GATA6/C3/CCL25/LGALS4/KLK3/KLK5/POMC/REG3G/REG1B/REG1A/REG3A/IGKV3-20/IL36RN/CCL20/DEFB126/DEFB127/CST9/DEFB118/WFDC5/WFDC12/SEMG1/SEMG2/WFDC2/WFDC10B/WFDC13/AIRE/CCR2/HRG/KNG1/ST6GAL1/HTN3/MUC7/JCHAIN/PF4V1/CXCL1/PF4/PPBP/CXCL5/CXCL3/CXCL2/CXCL10/CFI/FGB/FGA/C6/CCL28/TSLP/CXCL14/TNF/C2/CFB/PGC/TNFRSF21/IL17A/IL17F/VIP/CCR6/CCL26/CCL24/PRSS2/DEFB1/DEFA6/DEFA1B/DEFA5/DEFB103B/DEFB103A/SPAG11B/DEFB4A/DEFB130A/IFNA6/IFNA1/IFNK/PRSS3/CCL21/C8G	118
GO:0007389	pattern specification process	165/4017	475/18434	0.347368421052632	1.59407256004088	6.92399428484233	3.77673330211438e-11	6.34491194755215e-09	4.99036777551312e-09	HES5/HES2/CTNNBIP1/GRHL3/DMRTA2/CELSR2/CIMAP3/WNT2B/VANGL2/GPR161/DISP1/LEFTY1/LEFTY2/WNT3A/ODAD2/EGR2/NRG3/HHEX/PAX2/TDRD1/EMX2/ALX4/APLNR/FOLR1/DSCAML1/PRICKLE1/ACVRL1/RARG/HOXC13/HOXC11/GLI1/FOXN4/TBX5/CDX2/PCDH8/SOX1/FOXG1/BMP4/OTX2/SIX1/ASB2/GSC/DLL4/PIERCE2/ALDH1A2/SMAD6/NR2F2/PCSK6/IRX3/NDRG4/FOXC2/DVL2/HES7/LHX1/HNF1B/TCAP/HOXB5/HOXB3/HOXB6/HOXB8/HOXB9/NOG/AXIN2/FOXJ1/CFAP53/FUT6/C3/DLL3/NTF4/MSGN1/SIX2/VAX2/CYP26B1/NOTO/EN1/GLI2/CFC1B/CFC1/TBR1/LRP2/DLX1/DLX2/HOXD13/HOXD11/HOXD10/HOXD9/HOXD8/NEUROD1/SATB2/NRP2/FZD5/WNT6/IHH/GBX2/HES6/TCF15/FOXA2/MAFB/BMP7/GATA5/SIM2/TBX1/WNT7B/WNT7A/CRIPTO/WNT5A/PPP2R3A/ZIC1/TP63/NKX3-2/SHROOM3/BMPR1B/CXXC4/LEF1/PITX2/SPRY1/SFRP2/TLL1/HAND2/HELT/IRX4/IRX1/BASP1/GDNF/FGF10/ISL1/FST/NEUROG1/WNT8A/FGF1/CDX1/NKX2-5/MSX2/POU5F1/RIPPLY2/TBX18/GJA1/TBXT/LFNG/SOSTDC1/HOXA4/HOXA7/HOXA10/HOXA11/TBX20/GLI3/COBL/FEZF1/SMO/SHH/GATA4/NKX3-1/FGFR1/SFRP1/EYA1/HEY1/DMRT3/DMRT2/DNAI1/LHX2/LHX3/CDX4/RIPPLY1/CRIPTO3/ZIC3	165
GO:0090596	sensory organ morphogenesis	111/4017	286/18434	0.388111888111888	1.78104419851993	7.02676970650437	3.88803233362319e-11	6.35535663614947e-09	4.99858267870361e-09	MFAP2/EPHB2/GRHL3/COL8A2/COL11A1/WNT2B/PRRX1/CRB1/PROX1/WNT9A/WNT3A/MYO3A/CDH23/RBP4/PAX2/PITX3/HMX3/KCNQ1/USH1C/FJX1/CABP4/TSKU/FAT3/NECTIN1/MFAP5/COL2A1/AQP5/RARG/HOXC13/FOXN4/GJB6/ATP8A2/SPRY2/SLITRK6/SOX1/FOXG1/BMP4/SIX1/SIX4/GSC/STRA6/SOX8/DVL2/NTN1/LHX1/TCAP/NOG/SOX9/SDK2/USH1G/HPN/SOX11/SIX2/VAX2/CYP26B1/MYO3B/FRZB/FZD5/IHH/GBX2/JAG1/VSX1/MAFB/BMP7/DSCAM/TBX1/RARB/WNT5A/NECTIN3/PPP2R3A/FOXL2/PLS1/ZIC1/OTOP1/NKX3-2/PROM1/CHRNA9/KDR/ATOH1/PITX2/TENM3/FGF10/FBN2/NEUROG1/GRXCR2/TFAP2A/SLC44A4/TULP1/PTK7/TFAP2B/MYO6/TBX18/SDK1/TWIST1/GLI3/GNGT1/DLX6/DLX5/TSPAN12/FGFR1/EYA1/CALB1/FZD6/SLC1A1/NTRK2/COL5A1/TPRN/SHROOM2/NDP/POU3F4/ZIC3	111
GO:0009914	hormone transport	124/4017	331/18434	0.374622356495468	1.71914078158762	6.96889814579938	4.51230577157261e-11	7.18169087012398e-09	5.64850686474699e-09	C1QTNF12/NR0B2/ILDR2/KISS1/PFKFB2/AGT/UCN3/ALOX5/TACR2/MCU/RBP4/FFAR4/ADRA2A/TCF7L2/SLC18A2/BRSK2/TRPM5/KCNQ1/KCNJ11/ABCC8/F2/SLC3A2/GAL/ANO1/DRD2/NR1H4/TRPV4/HNF1A/HCAR2/PDX1/SLC7A8/PRKD1/GPR68/CHGA/NMB/SSTR5/CRYM/GNAO1/SMPD3/SLC7A5/RPH3AL/NLGN2/NOS2/HNF1B/WNK4/CRHR1/PRKCA/GRP/MC4R/FFAR3/GIPR/SOX11/VSNL1/POMC/GCG/NEUROD1/KLF7/ABCA12/CAPN10/FOXA2/GHRH/HNF4A/TUBB1/EDN3/SLCO4A1/TIAM1/FAM3B/LIF/PLA2G3/GHRL/PPARG/MYRIP/FAM3D/GPR27/CASR/FOXL2/AGTR1/P2RY1/SLC2A2/ADIPOQ/CPLX1/CD38/GNRHR/NKX6-1/SPP1/FGB/FGA/FGG/ISL1/CARTPT/SPINK1/SLC17A4/TNF/GLP1R/KCNK16/TFAP2B/CGA/RFX6/GJA1/MYB/VIP/GHRHR/INHBA/EGFR/TFR2/VGF/CFTR/LEP/PTPRN2/BLK/NKX3-1/RAB11FIP1/FGFR1/SFRP1/OPRK1/LYN/RIMS2/SYBU/ADCY8/KCNK9/MAFA/ANXA1/LRRC8A/SERPINA7	124
GO:0003002	regionalization	152/4017	430/18434	0.353488372093023	1.62215699555957	6.89066588851816	5.18940667337847e-11	8.04757219502384e-09	6.32953542698982e-09	HES5/HES2/CTNNBIP1/DMRTA2/CELSR2/CIMAP3/WNT2B/VANGL2/GPR161/DISP1/LEFTY1/LEFTY2/WNT3A/ODAD2/EGR2/HHEX/PAX2/TDRD1/EMX2/ALX4/APLNR/FOLR1/DSCAML1/PRICKLE1/ACVRL1/RARG/HOXC13/HOXC11/GLI1/FOXN4/CDX2/PCDH8/SOX1/FOXG1/BMP4/OTX2/SIX1/ASB2/GSC/DLL4/PIERCE2/ALDH1A2/SMAD6/NR2F2/PCSK6/IRX3/NDRG4/FOXC2/DVL2/HES7/LHX1/HNF1B/TCAP/HOXB5/HOXB3/HOXB6/HOXB8/HOXB9/NOG/AXIN2/FOXJ1/CFAP53/C3/DLL3/NTF4/MSGN1/SIX2/VAX2/CYP26B1/NOTO/EN1/GLI2/CFC1B/CFC1/TBR1/LRP2/DLX1/DLX2/HOXD13/HOXD11/HOXD10/HOXD9/HOXD8/NEUROD1/NRP2/FZD5/IHH/GBX2/HES6/TCF15/FOXA2/MAFB/GATA5/TBX1/WNT7B/WNT7A/CRIPTO/WNT5A/PPP2R3A/TP63/NKX3-2/BMPR1B/CXXC4/LEF1/PITX2/SPRY1/SFRP2/TLL1/HAND2/HELT/IRX1/BASP1/GDNF/FGF10/ISL1/NEUROG1/WNT8A/FGF1/CDX1/NKX2-5/MSX2/POU5F1/RIPPLY2/TBX18/GJA1/TBXT/LFNG/SOSTDC1/HOXA4/HOXA7/HOXA10/HOXA11/TBX20/GLI3/COBL/FEZF1/SMO/SHH/GATA4/NKX3-1/FGFR1/SFRP1/HEY1/DMRT3/DMRT2/DNAI1/LHX2/LHX3/CDX4/RIPPLY1/CRIPTO3/ZIC3	152
